source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other5,other6,other7,other8,other9,other10,other1_def,other2_def,other3_def,other4_def,other5_def,other6_def,other7_def,other8_def,other9_def,other10_def,geometry_ref
25773461,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,16920.02,0.044367,T of CO2 per T of waste,,m2,,381366.14,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.334090668350225,-54.78120816644819,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Público do Município de Dourados', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.78120816644819_-22.334090668350225
25773461,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,381366.14,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.334090668350225,-54.78120816644819,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Público do Município de Dourados', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.78120816644819_-22.334090668350225
25773461,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,473760.66,,,,m2,,381366.14,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.334090668350225,-54.78120816644819,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Público do Município de Dourados', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.78120816644819_-22.334090668350225
25773461,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1421281.99,,,,m2,,381366.14,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.334090668350225,-54.78120816644819,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Público do Município de Dourados', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.78120816644819_-22.334090668350225
25773462,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,16014.94,0.045598,T of CO2 per T of waste,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,448418.37,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1345255.11,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,16014.94,0.045598,T of CO2 per T of waste,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,448418.37,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773462,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,1345255.11,,,,m2,,351217.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.30840141433877,-54.73660050836983,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Particular OCA Ambiental', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.73660050836983_-22.30840141433877
25773463,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,15485.47,0.043442,T of CO2 per T of waste,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,433593.04,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,1300779.11,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,15485.47,0.043442,T of CO2 per T of waste,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,433593.04,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773463,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1300779.11,,,,m2,,356465.98,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-20.56463563201435,-54.65833592066763,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.65833592066763_-20.56463563201435
25773464,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,17926.7,0.044045,T of CO2 per T of waste,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,501947.58,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1505842.74,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,17926.7,0.044045,T of CO2 per T of waste,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,501947.58,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773464,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,1505842.74,,,,m2,,407006.02,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-15.595396007684736,-55.94806748964556,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário de Cuiabá', 'official_name': 'Centro de Gerenciamento de Residuos Cuiaba', 'operator': 'CGR', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-55.94806748964556_-15.595396007684736
25773465,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,,,,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
25773465,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,3459.07,0.03955,T of CO2 per T of waste,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
25773465,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
25773465,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,96853.87,,,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
25773465,BRA,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,290561.62,,,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
25773465,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
25773465,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3459.07,0.03955,T of CO2 per T of waste,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
25773465,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,87459.54,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-14.48674578645068,-54.02408133086225,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro municipal', 'operator': 'Prefeitura', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-54.02408133086225_-14.48674578645068
