source_id,source_name,iso3_country,original_inventory_sector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
18655225,Laranjeiras cement plant,BRA,cement,-10.82468,-37.165,trace_-37.165_-10.82468,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127219,,,{7061}
18655179,Macuco cement plant,BRA,cement,-21.978106,-42.287296,trace_-42.287296_-21.978106,owner,CRH Brasil Participacoes,100001013092.0,100.0,CRH Brasil Participacoes,100001013092,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127049,,,{7061}
18655190,Manaus cement plant (0017),BRA,cement,-3.090327,-59.915041,trace_-59.915041_-3.090327,owner,Itautinga Agro Industrial,100001013087.0,100.0,Itautinga Agro Industrial,100001013087,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.126925,,,{7061}
18655180,Matozinhos cement plant (0004),BRA,cement,-19.53878,-44.077607,trace_-44.077607_-19.53878,owner,CRH Brasil Participacoes,100001013092.0,100.0,CRH Brasil Participacoes,100001013092,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127065,,,{7061}
18655217,Mogi das Cruzes cement plant (0060),BRA,cement,-23.442724,-46.242309,trace_-46.242309_-23.442724,owner,Mizu,100001013093.0,100.0,Mizu,100001013093,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.12711,,,"{7061,34381,34382}"
18655211,Montes Claros cement plant,BRA,cement,-16.680168,-43.883034,trace_-43.883034_-16.680168,owner,LafargeHolcim Brasil,100001013095.0,100.0,LafargeHolcim Brasil,100001013095,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127778,,,{7061}
18655187,Mossoró cement plant,BRA,cement,-5.203661,-37.393063,trace_-37.393063_-5.203661,owner,Itapetinga Agro Industrial,100001013084.0,100.0,Itapetinga Agro Industrial,100001013084,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.126805,,,{7061}
18655226,Nobres cement plant,BRA,cement,-14.644156,-56.265285,trace_-56.265285_-14.644156,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127235,,,{7061}
18655184,Nossa Senhora do Socorro cement plant,BRA,cement,-10.845763,-37.156458,trace_-37.156458_-10.845763,owner,Itaguassu Agro Industrial,100001013081.0,100.0,Itaguassu Agro Industrial,100001013081,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.126758,,,{7061}
18655218,Pacatuba cement plant,BRA,cement,-10.415826,-36.698658,trace_-36.698658_-10.415826,owner,Mizu,100001013093.0,100.0,Mizu,100001013093,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127129,,,"{7061,34381,34382}"
18655203,Pedro Leopoldo cement plant (0035),BRA,cement,-19.627181,-44.025928,trace_-44.025928_-19.627181,owner,InterCement Brasil,100001013096.0,100.0,InterCement Brasil,100001013096,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127481,,,{7061}
18655207,Pedro Leopoldo cement plant (0045),BRA,cement,-19.607266,-44.058174,trace_-44.058174_-19.607266,owner,LafargeHolcim Brasil,100001013095.0,100.0,LafargeHolcim Brasil,100001013095,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127746,,,{7061}
18655227,Pinheiro Machado cement plant,BRA,cement,-31.513208,-53.559279,trace_-53.559279_-31.513208,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.12725,,,{7061}
18655178,Pitimbu cement plant,BRA,cement,-7.477499,-34.844648,trace_-34.844648_-7.477499,owner,Brennand Cimentos,100001013098.0,100.0,Brennand Cimentos,100001013098,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127549,,,{7061}
18655214,Pomerode cement plant,BRA,cement,-26.81867,-49.156976,trace_-49.156976_-26.81867,owner,Ciminpart - Investimentos E Participações Sgps Sa,100001026078.0,,Supremo Cimentos,100001013091,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127019,,,{7061}
18655214,Pomerode cement plant,BRA,cement,-26.81867,-49.156976,trace_-49.156976_-26.81867,owner,,,,Supremo Cimentos,100001013091,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127034,,,{7061}
18655228,Primavera cement plant,BRA,cement,-0.981148,-47.116844,trace_-47.116844_-0.981148,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127265,,,{7061}
18655229,Rio Branco do Sul cement plant,BRA,cement,-25.192401,-49.325757,trace_-49.325757_-25.192401,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127684,,,{7061}
18655230,Salto de Pirapora cement plant,BRA,cement,-23.629579,-47.499136,trace_-47.499136_-23.629579,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127281,,,{7061}
18655219,Serra cement plant (0062),BRA,cement,-20.261801,-40.234002,trace_-40.234002_-20.261801,owner,Mizu,100001013093.0,100.0,Mizu,100001013093,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127148,,,"{7061,34381,34382}"
18655177,Sete Lagoas cement plant,BRA,cement,-19.513164,-44.276622,trace_-44.276622_-19.513164,owner,mpanhia Nacional de Cimento CNC,100001013097.0,100.0,mpanhia Nacional de Cimento CNC,100001013097,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127528,,,{7061}
18655232,Sobral cement plant,BRA,cement,-3.686432,-40.373895,trace_-40.373895_-3.686432,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.1277,,,{7061}
18655204,São Miguel dos Campos cement plant,BRA,cement,-9.762307,-36.151178,trace_-36.151178_-9.762307,owner,InterCement Brasil,100001013096.0,100.0,InterCement Brasil,100001013096,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127496,,,{7061}
18655234,Vidal Ramos cement plant,BRA,cement,-27.359219,-49.342572,trace_-49.342572_-27.359219,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127312,,,{7061}
18655194,Volta Redonda cement plant (0026),BRA,cement,-22.508931,-44.102262,trace_-44.102262_-22.508931,owner,CSN Cimentos,100001013089.0,100.0,CSN Cimentos,100001013089,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.126956,,,{7061}
18655233,Votorantim cement plant,BRA,cement,-23.593912,-47.436719,trace_-47.436719_-23.593912,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127715,,,{7061}
18655235,Xambioá cement plant,BRA,cement,-6.433062,-48.428327,trace_-48.428327_-6.433062,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127327,,,{7061}
18655209,calzinho de Goiás cement plant,BRA,cement,-15.789679,-48.770272,trace_-48.770272_-15.789679,owner,LafargeHolcim Brasil,100001013095.0,100.0,LafargeHolcim Brasil,100001013095,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127343,,,{7061}
18655188,dó cement plant,BRA,cement,-4.525562,-44.040922,trace_-44.040922_-4.525562,owner,Itapicuru Agro Industrial,100001013085.0,100.0,Itapicuru Agro Industrial,100001013085,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.12682,,,{7061}
18655192,ixeré cement plant,BRA,cement,-5.042011,-37.773819,trace_-37.773819_-5.042011,owner,mpanhia Industrial de Cimento Apodi,100001013088.0,100.0,mpanhia Industrial de Cimento Apodi,100001013088,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.126941,,,{7061}
18655222,rumbá cement plant,BRA,cement,-19.00333,-57.62406,trace_-57.62406_-19.00333,owner,Votorantim Cimentos,100001013094.0,100.0,Votorantim Cimentos,100001013094,100,real_property_cement-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.127653,,,{7061}
