source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other1_def,other2_def,other3_def,geometry_ref
3166754,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,1423587.5674776179,3.16,T of CO2 per T of fuel burned,26245,flights,,450502.39477139805,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,9.978628044186463,2.2149999999999993e-05,T of CH4 per T of fuel burned,26245,flights,,450502.39477139805,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,39.914512176745866,8.86e-05,T of N2O per T of fuel burned,26245,flights,,450502.39477139805,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,1434781.5924175861,8.86e-05,,26245,flights,,450502.39477139805,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,1435307.4661155147,8.86e-05,,26245,flights,,450502.39477139805,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,9.272999998901197,2.2149999999999986e-05,T of CH4 per T of fuel burned,24200,flights,,418645.5981445238,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,440836.34210197395,3.16,T of CO2 per T of fuel burned,8066,flights,,139505.17155125758,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,1.9665349695801013,2.2149999999999973e-05,T of CH4 per T of fuel burned,4118,flights,,88782.61713679926,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,736966.3937318469,3.16,T of CO2 per T of fuel burned,14535,flights,,233217.21320628066,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,5.165761272519113,2.2149999999999983e-05,T of CH4 per T of fuel burned,14535,flights,,233217.21320628066,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,20.663045090076462,8.859999999999999e-05,T of N2O per T of fuel burned,14535,flights,,233217.21320628066,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,742761.3447273589,8.859999999999999e-05,,14535,flights,,233217.21320628066,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,n2o,13.897632743221719,8.859999999999992e-05,T of N2O per T of fuel burned,10967,flights,,156858.15737270578,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166754,BRA,international-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2e_20yr,499752.46971197875,8.859999999999992e-05,,10967,flights,,156858.15737270578,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.187677,Rio Galeão – Tom Jobim International Airport,international,-22.809999,-43.250557,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-43.250557_-22.809999
3166789,BRA,international-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,T of CO2 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,,,T of CO2 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,,,T of CO2 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166789,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Guanambi Airport,international,-14.208200454711914,-42.74610137939453,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-42.74610137939453_-14.208200454711914
3166807,BRA,international-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,,,T of CO2 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166807,BRA,international-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.52827,Tancredo Thomas de Faria Airport,international,-25.388327,-51.52349,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-51.52349_-25.388327
3166820,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,1921039.081950128,8.859999999999999e-05,,26615,flights,,603180.7986954579,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,56.667304162185744,8.859999999999999e-05,T of N2O per T of fuel burned,25343,flights,,639585.8257583042,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2,3981348.919610977,3.16,T of CO2 per T of fuel burned,60285,flights,,1259920.544180689,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,ch4,27.907240053602248,2.214999999999999e-05,T of CH4 per T of fuel burned,60285,flights,,1259920.544180689,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,n2o,111.62896021440902,8.859999999999999e-05,T of N2O per T of fuel burned,60285,flights,,1259920.544180689,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2e_100yr,4012655.261503108,8.859999999999999e-05,,60285,flights,,1259920.544180689,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2e_20yr,4014125.973053933,8.859999999999999e-05,,60285,flights,,1259920.544180689,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2,2379943.4719120646,3.16,T of CO2 per T of fuel burned,38081,flights,,753146.6683266027,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,ch4,16.68219870343421,2.214999999999995e-05,T of CH4 per T of fuel burned,38081,flights,,753146.6683266027,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,n2o,66.72879481373695,8.859999999999994e-05,T of N2O per T of fuel burned,38081,flights,,753146.6683266027,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2e_20yr,2399536.7142892485,8.859999999999994e-05,,38081,flights,,753146.6683266027,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,33.503083759697425,2.2149999999999993e-05,T of CH4 per T of fuel burned,77618,flights,,1512554.5715439024,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:41.723282,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,134.01233503878976,8.86e-05,T of N2O per T of fuel burned,77618,flights,,1512554.5715439024,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,134.99942193368045,8.859999999999999e-05,T of N2O per T of fuel burned,76694,flights,,1523695.50715215,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_100yr,4852738.390482094,8.859999999999999e-05,,76694,flights,,1523695.50715215,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_20yr,4854517.007866071,8.859999999999999e-05,,76694,flights,,1523695.50715215,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2,4382900.849477929,3.16,T of CO2 per T of fuel burned,71995,flights,,1386993.9397082054,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,n2o,122.88766305814698,8.859999999999999e-05,T of N2O per T of fuel burned,71995,flights,,1386993.9397082054,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,4417364.694582587,8.859999999999999e-05,,71995,flights,,1386993.9397082054,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,4418983.739543378,8.859999999999999e-05,,71995,flights,,1386993.9397082054,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,4779672.446078732,3.16,T of CO2 per T of fuel burned,77618,flights,,1512554.5715439024,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,4819021.817954496,8.86e-05,,77618,flights,,1512554.5715439024,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,4605944.24392764,3.16,T of CO2 per T of fuel burned,73600,flights,,1457577.2923821644,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,4817256.20544036,8.86e-05,,77618,flights,,1512554.5715439024,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,129.14134810505976,8.86e-05,T of N2O per T of fuel burned,73600,flights,,1457577.2923821644,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,4642161.935003704,8.86e-05,,73600,flights,,1457577.2923821644,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,4643863.372264989,8.86e-05,,73600,flights,,1457577.2923821644,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,1906051.323877647,3.16,T of CO2 per T of fuel burned,26615,flights,,603180.7986954579,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,53.44181876441756,8.859999999999999e-05,T of N2O per T of fuel burned,26615,flights,,603180.7986954579,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166820,BRA,international-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,14.16682604054643,2.214999999999999e-05,T of CH4 per T of fuel burned,25343,flights,,639585.8257583042,T of fuel,2023-09-15 00:00:00,,Guarulhos - Governador André Franco Montoro International Airport,international,-23.431944,-46.467778,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.467778_-23.431944
3166850,BRA,international-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:17.756352,Guarapari Airport,international,-20.6465,-40.491901,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-40.491901_-20.6465
3166850,BRA,international-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,,Guarapari Airport,international,-20.6465,-40.491901,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-40.491901_-20.6465
3166850,BRA,international-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,,Guarapari Airport,international,-20.6465,-40.491901,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-40.491901_-20.6465
