source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other1_def,other2_def,geometry_ref
108115,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,331940.6175900265,4.987348360161945e-09,,890.2580980357168,km,1572409329.7440891,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Guará Urban Area in Brasília Municipality,"",-15.823964725671107,-47.958410890485716,BRA,Guará,iso3_country,asset_name,trace_-47.958410890485716_-15.823964725671107
108115,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,330671.9514504105,4.987348360161945e-09,,890.2580980357168,km,1572409329.7440891,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Guará Urban Area in Brasília Municipality,"",-15.823964725671107,-47.958410890485716,BRA,Guará,iso3_country,asset_name,trace_-47.958410890485716_-15.823964725671107
108115,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,7.842153092202526,4.987348360161945e-09,T of N2O per VKT,890.2580980357168,km,1572409329.7440891,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Guará Urban Area in Brasília Municipality,"",-15.823964725671107,-47.958410890485716,BRA,Guará,iso3_country,asset_name,trace_-47.958410890485716_-15.823964725671107
108115,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,24.073361283036636,1.530985655430739e-08,T of CH4 per VKT,890.2580980357168,km,1572409329.7440891,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Guará Urban Area in Brasília Municipality,"",-15.823964725671107,-47.958410890485716,BRA,Guará,iso3_country,asset_name,trace_-47.958410890485716_-15.823964725671107
108274,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,3.343226736417734,4.9873483601617505e-09,T of N2O per VKT,769.8778162266541,km,670341531.2078394,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,141511.2322575627,4.9873483601617505e-09,,769.8778162266541,km,670341531.2078394,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,139751.84766199265,0.0002084785757048,T of CO2 per VKT,769.8778162266541,km,670341531.2078394,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,10.26283268518666,1.5309856554307195e-08,T of CH4 per VKT,769.8778162266541,km,670341531.2078394,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,140970.38097505333,4.9873483601617505e-09,,769.8778162266541,km,670341531.2078394,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,145167.20673829305,4.987348360161762e-09,,768.5874712654024,km,687659955.2818308,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,143362.36804639027,0.0002084785757048,T of CO2 per VKT,768.5874712654024,km,687659955.2818308,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,10.527975273506144,1.5309856554307215e-08,T of CH4 per VKT,768.5874712654024,km,687659955.2818308,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,3.4295997503237494,4.987348360161762e-09,T of N2O per VKT,768.5874712654024,km,687659955.2818308,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
108274,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,144612.38244137925,4.987348360161762e-09,,768.5874712654024,km,687659955.2818308,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araucária Urban Area in Araucária Municipality,"",-25.582298100543156,-49.39400855793276,BRA,Araucária,iso3_country,asset_name,trace_-49.39400855793276_-25.582298100543156
107892,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,231378.12957443716,4.987348360161787e-09,,1105.005810445651,km,1100247928.6367364,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,5.48731970265783,4.987348360161787e-09,T of N2O per VKT,1105.005810445651,km,1100247928.6367364,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,232265.8419950136,4.987348360161787e-09,,1105.005810445651,km,1100247928.6367364,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,229378.12108435563,0.0002084785757048,T of CO2 per VKT,1105.005810445651,km,1100247928.6367364,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,16.84463796160212,1.5309856554307258e-08,T of CH4 per VKT,1105.005810445651,km,1100247928.6367364,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,242144.1582522652,0.0002084785757048,T of CO2 per VKT,1105.7125456757935,km,1161482216.7392476,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,245192.59524299973,4.9873483601618076e-09,,1105.7125456757935,km,1161482216.7392476,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,244255.4771960195,4.9873483601618076e-09,,1105.7125456757935,km,1161482216.7392476,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,5.792716429011588,4.9873483601618076e-09,T of N2O per VKT,1105.7125456757935,km,1161482216.7392476,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
107892,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,17.78212612865672,1.530985655430728e-08,T of CH4 per VKT,1105.7125456757935,km,1161482216.7392476,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Santarém Urban Area in Santarém Municipality,"",-2.4417075663144665,-54.71991811327249,BRA,Santarém,iso3_country,asset_name,trace_-54.71991811327249_-2.4417075663144665
108675,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,180174.18313690615,4.987348360161854e-09,,776.5472327446553,km,856763221.9812809,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Itajaí Urban Area in Itajaí Municipality,"",-26.906995686603615,-48.682425125432424,BRA,Itajaí,iso3_country,asset_name,trace_-48.682425125432424_-26.906995686603615
108509,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,15.027002313678196,1.5309856554307337e-08,T of CH4 per VKT,826.2120166450172,km,981524696.8757808,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,207202.9896400041,4.987348360161886e-09,,826.2120166450172,km,981524696.8757808,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,206411.0666180732,4.987348360161886e-09,,826.2120166450172,km,981524696.8757808,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,204626.87082375932,0.0002084785757048,T of CO2 per VKT,826.2120166450172,km,981524696.8757808,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,4.895205587421818,4.987348360161886e-09,T of N2O per VKT,826.2120166450172,km,981524696.8757808,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,14.577620478585674,1.5309856554307354e-08,T of CH4 per VKT,798.6341471335963,km,952172244.5194516,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,198507.51336306852,0.0002084785757048,T of CO2 per VKT,798.6341471335963,km,952172244.5194516,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,4.748814682295758,4.987348360161894e-09,T of N2O per VKT,798.6341471335963,km,952172244.5194516,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,200238.3528615973,4.987348360161894e-09,,798.6341471335963,km,952172244.5194516,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108509,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,201006.59346081875,4.987348360161894e-09,,798.6341471335963,km,952172244.5194516,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Florianópolis Urban Area in Palhoça Municipality,"",-27.652557898615466,-48.671526219298485,BRA,Florianópolis,iso3_country,asset_name,trace_-48.671526219298485_-27.652557898615466
108569,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,206039.65550372103,0.0002084785757048,T of CO2 per VKT,1090.2971422891803,km,988301338.9129084,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,15.130751731186384,1.530985655430721e-08,T of CH4 per VKT,1090.2971422891803,km,988301338.9129084,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,4.929003061972956,4.9873483601617505e-09,T of N2O per VKT,1090.2971422891803,km,988301338.9129084,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,207836.16974122915,4.9873483601617505e-09,,1090.2971422891803,km,988301338.9129084,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,208633.56035746276,4.9873483601617505e-09,,1090.2971422891803,km,988301338.9129084,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,4.840683366524707,4.987348360161747e-09,T of N2O per VKT,1089.543440279851,km,970592590.8828468,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,204895.1872464348,4.987348360161747e-09,,1089.543440279851,km,970592590.8828468,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,202347.76093689847,0.0002084785757048,T of CO2 per VKT,1089.543440279851,km,970592590.8828468,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,14.859633339089765,1.5309856554307208e-08,T of CH4 per VKT,1089.543440279851,km,970592590.8828468,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108569,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,204112.08456946476,4.987348360161747e-09,,1089.543440279851,km,970592590.8828468,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Araguaína Urban Area in Araguaína Municipality,"",-7.20042685494243,-48.21281805736345,BRA,Araguaína,iso3_country,asset_name,trace_-48.21281805736345_-7.20042685494243
108589,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,188865.7728192953,0.0002084785757048,T of CO2 per VKT,1039.8695247460334,km,905924132.3996472,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,191243.4696933458,4.987348360161686e-09,,1039.8695247460334,km,905924132.3996472,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,190512.543432546,4.987348360161686e-09,,1039.8695247460334,km,905924132.3996472,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,4.518159236154279,4.987348360161686e-09,T of N2O per VKT,1039.8695247460334,km,905924132.3996472,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,13.869568516123756,1.5309856554307145e-08,T of CH4 per VKT,1039.8695247460334,km,905924132.3996472,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,185187.9654743252,4.9873483601616835e-09,,1032.9716259119189,km,880604730.4312232,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,185898.4632962032,4.9873483601616835e-09,,1032.9716259119189,km,880604730.4312232,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,183587.21995922065,0.0002084785757048,T of CO2 per VKT,1032.9716259119189,km,880604730.4312232,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,13.481932103946336,1.5309856554307142e-08,T of CH4 per VKT,1032.9716259119189,km,880604730.4312232,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108589,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,4.391882558266781,4.9873483601616835e-09,T of N2O per VKT,1032.9716259119189,km,880604730.4312232,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Castanhal Urban Area in Castanhal Municipality,"",-1.293137553244122,-47.917602792621366,BRA,Castanhal,iso3_country,asset_name,trace_-47.917602792621366_-1.293137553244122
108644,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,2.661822869173547,4.9873483601616835e-09,T of N2O per VKT,742.720084057593,km,533715047.9472933,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,112668.94648961944,4.9873483601616835e-09,,742.720084057593,km,533715047.9472933,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,112238.32947614466,4.9873483601616835e-09,,742.720084057593,km,533715047.9472933,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,8.171100824948196,1.53098565543071e-08,T of CH4 per VKT,742.720084057593,km,533715047.9472933,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,111268.15302827672,0.0002084785757048,T of CO2 per VKT,742.720084057593,km,533715047.9472933,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,2.6660783667089176,4.987348360161685e-09,T of N2O per VKT,740.4785361417365,km,534568306.47829175,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,111446.0391515273,0.0002084785757048,T of CO2 per VKT,740.4785361417365,km,534568306.47829175,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,8.184164090661525,1.5309856554307112e-08,T of CH4 per VKT,740.4785361417365,km,534568306.47829175,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
108644,BRA,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,112417.76663554064,4.987348360161685e-09,,740.4785361417365,km,534568306.47829175,vehicle km traveled (VKT),2023-08-17 00:00:00,2023-10-27 16:00:00,Belo Horizonte Urban Area in Ibirité Municipality,"",-20.013019422949743,-44.066674856492064,BRA,Belo Horizonte,iso3_country,asset_name,trace_-44.066674856492064_-20.013019422949743
