source_id,source_name,iso3_country,original_inventory_sector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
25453380,Presidente Médici Candiota power station,BRA,electricity-generation,-31.5514,-53.6828,trace_-53.6828_-31.5514,owner,Eletrobras,100000000066,,Companhia de Geração Térmica de Energia Elétrica,100000120276,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.874982,,{9503},{9503}
25454482,Quirinópolis power station,BRA,electricity-generation,-21.1753,-48.1178,trace_-48.1178_-21.1753,owner,Grupo USJ,100001000182,100.0,SJC Bioenergia,100001000181,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.898972,,{10347},"{5215,10347}"
25454483,Santa Isabel power station,BRA,electricity-generation,-21.5065,-49.2004,trace_-49.2004_-21.5065,owner,Usina Santa Isabel,100001000219,100.0,Usina Santa Isabel,100001000219,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.898984,,{10348},{10348}
25454290,Santa Luzia I power station,BRA,electricity-generation,-21.4315,-54.3718,trace_-54.3718_-21.4315,owner,Atvos,100001000071,100.0,Agro Energia Santa Luzia,100001000168,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.895356,,{10198},"{5192,5196,5197,10198}"
25454629,Sebastianópolis II power station,BRA,electricity-generation,-20.5829,-49.9513,trace_-49.9513_-20.5829,owner,COFCO International,100001000077,100.0,COFCO International Brasil,100001000076,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.902648,,{10466},"{5108,10466}"
25453046,Sepé Tiarajú power station,BRA,electricity-generation,-29.8744,-51.147,trace_-51.147_-29.8744,owner,Petróleo Brasileiro,100000000084,100.0,Petróleo Brasileiro,100000000084,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.868068,,{9268},"{5423,9268}"
25455822,Suzano Maranhão power station,BRA,electricity-generation,-5.4173,-47.568,trace_-47.568_-5.4173,owner,Suzano,100001000044,100.0,Suzano,100001000044,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.927209,,{11330},"{5089,11330}"
25453766,Suzano Mucuri power station,BRA,electricity-generation,-18.0395,-39.9276,trace_-39.9276_-18.0395,owner,Suzano,100001000044,100.0,Suzano,100001000044,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.883318,,{9776},"{5089,9776}"
25454719,São Luis Alumar power station,BRA,electricity-generation,-2.5283,-44.3044,trace_-44.3044_-2.5283,owner,Rio Tinto Alcan,100000121181,10.0,Consorcio Alumar,100000120283,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.903986,,{10531},"{6977,10531}"
25454719,São Luis Alumar power station,BRA,electricity-generation,-2.5283,-44.3044,trace_-44.3044_-2.5283,owner,Alcoa,100001000636,54.0,Consorcio Alumar,100000120283,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.903999,,{10531},"{6977,10531}"
25454719,São Luis Alumar power station,BRA,electricity-generation,-2.5283,-44.3044,trace_-44.3044_-2.5283,owner,South32,100001010133,36.0,Consorcio Alumar,100000120283,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.904011,,{10531},"{6977,10531}"
25454992,São Martinho power station,BRA,electricity-generation,-21.3218,-48.1199,trace_-48.1199_-21.3218,owner,São Martinho,100001000139,100.0,São Martinho,100001000139,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.910941,,{10732},"{5161,10732}"
25453906,Tambaqui power station,BRA,electricity-generation,-3.1075,-59.9389,trace_-59.9389_-3.1075,owner,Ceiba Energy,100000001176,100.0,Breitener Tambaqui,100000002556,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.885899,,{9884},"{1269,9884}"
25452855,Termo Norte power station,BRA,electricity-generation,-8.7948,-63.8153,trace_-63.8153_-8.7948,owner,Termo Norte Energia,100000001813,100.0,Termo Norte Energia,100000001813,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.865238,,{9133},{9133}
25452685,Termocabo power station,BRA,electricity-generation,-8.2689,-35.0245,trace_-35.0245_-8.2689,owner,Brasympe Energia,100000000061,60.0,Termocabo,100000004187,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.86229,,{9005},"{1342,9005}"
25452685,Termocabo power station,BRA,electricity-generation,-8.2689,-35.0245,trace_-35.0245_-8.2689,owner,OZ&M Incorporação,100000000081,2.0,Termocabo,100000004187,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.862303,,{9005},"{1342,9005}"
25452685,Termocabo power station,BRA,electricity-generation,-8.2689,-35.0245,trace_-35.0245_-8.2689,owner,SZF Participações,100000000087,14.000000000000002,Termocabo,100000004187,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.862315,,{9005},"{1342,9005}"
25452685,Termocabo power station,BRA,electricity-generation,-8.2689,-35.0245,trace_-35.0245_-8.2689,owner,Eletricidade do Brasil,100000001794,24.0,Termocabo,100000004187,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.862328,,{9005},"{1342,9005}"
25453320,Termoceará power station,BRA,electricity-generation,-3.6925,-38.8717,trace_-38.8717_-3.6925,owner,Petróleo Brasileiro,100000000084,100.0,Petróleo Brasileiro,100000000084,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.873,,{9459},"{5423,9459}"
25452585,Termomacaé power station,BRA,electricity-generation,-22.308,-41.8767,trace_-41.8767_-22.308,owner,Petróleo Brasileiro,100000000084,100.0,Petróleo Brasileiro,100000000084,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.860902,,{8932},"{5423,8932}"
25455312,Termomanaus power station,BRA,electricity-generation,-7.8606,-35.0187,trace_-35.0187_-7.8606,owner,other,100000001753,5.0,other,100000001753,5.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.917552,,{10971},{10971}
25455312,Termomanaus power station,BRA,electricity-generation,-7.8606,-35.0187,trace_-35.0187_-7.8606,owner,Eletricidade do Brasil,100000001794,95.0,Eletricidade do Brasil,100000001794,95.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.917563,,{10971},{10971}
25455819,Termonordeste power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,CPFL Geração de Energia,100000000062,53.35,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.927049,,{11327},"{1341,1342,11327}"
25455819,Termonordeste power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,OZ&M Incorporação,100000000081,2.53,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.927063,,{11327},"{1341,1342,11327}"
25455819,Termonordeste power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,Oncorp,100000000083,2.45,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.927076,,{11327},"{1341,1342,11327}"
25455819,Termonordeste power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,Eletricidade do Brasil,100000001794,41.6,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.92709,,{11327},"{1341,1342,11327}"
25455311,Termoparaíba power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,CPFL Geração de Energia,100000000062,53.35,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.9175,,{10970},"{1341,1342,10970}"
25455311,Termoparaíba power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,OZ&M Incorporação,100000000081,2.53,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.917513,,{10970},"{1341,1342,10970}"
25455311,Termoparaíba power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,Oncorp,100000000083,2.45,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.917527,,{10970},"{1341,1342,10970}"
25455311,Termoparaíba power station,BRA,electricity-generation,-7.2093,-34.9225,trace_-34.9225_-7.2093,owner,Eletricidade do Brasil,100000001794,41.6,Centrais Elétricas da Paraíba,100000002663,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.91754,,{10970},"{1341,1342,10970}"
25452822,Termopernambuco power station,BRA,electricity-generation,-8.4046,-34.9692,trace_-34.9692_-8.4046,owner,Grupo Neoenergia,100000001801,100.0,Grupo Neoenergia,100000001801,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.864659,,{9109},"{1828,5768,9109}"
25455010,Tropical Bioenergia power station,BRA,electricity-generation,-17.761,-50.1541,trace_-50.1541_-17.761,owner,BP,100000001096,50.0,Tropical Bioenergia,100001000199,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.91147,,{10745},"{5238,10745}"
25457371,U-50 power station,BRA,electricity-generation,-8.3859,-35.03,trace_-35.03_-8.3859,owner,Petróleo Brasileiro,100000000084,100.0,Petróleo Brasileiro,100000000084,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.940123,,{11658},"{5423,11658}"
25450172,Uruguaiana power station,BRA,electricity-generation,-29.7652,-57.0002,trace_-57.0002_-29.7652,owner,J&F Investimentos,100000000079,100.0,Âmbar Energia,100000004389,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.81283,,{7177},"{1146,1147,7177}"
25453388,Veracel power station,BRA,electricity-generation,-16.0905,-39.4085,trace_-39.4085_-16.0905,owner,Stora Enso,100000000369,50.0,Veracel Celulose,100001000183,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.875153,,{9510},"{5216,9510}"
25453388,Veracel power station,BRA,electricity-generation,-16.0905,-39.4085,trace_-39.4085_-16.0905,owner,Suzano,100001000044,50.0,Veracel Celulose,100001000183,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.875165,,{9510},"{5216,9510}"
25454107,Viana power station,BRA,electricity-generation,-20.3793,-40.437,trace_-40.437_-20.3793,owner,Vulcan Fundo de Investimento,100000000092,100.0,Termelétrica Viana,100000004185,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.891543,,{10056},"{1147,2765,10056}"
25454505,Viralcool power station,BRA,electricity-generation,-20.9346,-48.2406,trace_-48.2406_-20.9346,owner,Viralcool Açúcar e Álcool,100001000172,100.0,Viralcool Açúcar e Álcool,100001000172,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.899296,,{10360},{10360}
25453821,Xavantes Aruanã power station,BRA,electricity-generation,-16.5817,-49.2575,trace_-49.2575_-16.5817,owner,Oncorp,100000000083,100.0,Aruanã Energia,100000002468,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.884386,,{9815},"{1184,1185,1186,9815}"
