source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other1_def,other2_def,other3_def,other4_def,geometry_ref
25453046,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,248,MW,0.617,1340000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,635000,,,248,MW,0.617,1340000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,635000,,,248,MW,0.617,1340000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25452654,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,813000,,,480,MW,0.439,1846000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25453046,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,294000,0.465,T of CO2 per MWh,248,MW,0.291,632000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,248,MW,0.291,632000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,248,MW,0.291,632000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,294000,,,248,MW,0.291,632000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,294000,,,248,MW,0.291,632000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,350000,,,248,MW,0.352,767000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,350000,0.456,T of CO2 per MWh,248,MW,0.352,767000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,248,MW,0.352,767000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,248,MW,0.352,767000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,350000,,,248,MW,0.352,767000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,413000,0.444,T of CO2 per MWh,248,MW,0.428,930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,248,MW,0.428,930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,248,MW,0.428,930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,413000,,,248,MW,0.428,930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25453046,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,413000,,,248,MW,0.428,930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sepé Tiarajú power station,"gas, other_fossil",-29.8744,-51.147,a,,,,,,,,trace_-51.147_-29.8744
25452654,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,686000,0.451,T of CO2 per MWh,480,MW,0.361,1521000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,480,MW,0.361,1521000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25453055,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,237000,,,139,MW,0.491,599000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,400000,0.395,T of CO2 per MWh,139,MW,0.831,1012000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,139,MW,0.831,1012000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,139,MW,0.831,1012000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,400000,,,139,MW,0.831,1012000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,400000,,,139,MW,0.831,1012000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,192000,0.395,T of CO2 per MWh,139,MW,0.399,486000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25452654,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,480,MW,0.361,1521000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25453055,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,139,MW,0.399,486000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,139,MW,0.399,486000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,192000,,,139,MW,0.399,486000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,192000,,,139,MW,0.399,486000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25452654,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,686000,,,480,MW,0.361,1521000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25453055,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,293000,0.395,T of CO2 per MWh,139,MW,0.609,742000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,139,MW,0.609,742000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,139,MW,0.609,742000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,293000,,,139,MW,0.609,742000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,293000,,,139,MW,0.609,742000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,237000,0.396,T of CO2 per MWh,139,MW,0.491,599000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,139,MW,0.491,599000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,139,MW,0.491,599000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453055,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,237000,,,139,MW,0.491,599000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Celpav IV power station,gas,-23.2949,-45.981,a,,,,,,,,trace_-45.981_-23.2949
25453056,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,343000,,,240,MW,0.361,760000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25452654,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,686000,,,480,MW,0.361,1521000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25453056,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,619000,0.468,T of CO2 per MWh,240,MW,0.63,1324000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,240,MW,0.63,1324000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,240,MW,0.63,1324000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,619000,,,240,MW,0.63,1324000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,619000,,,240,MW,0.63,1324000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,287000,0.458,T of CO2 per MWh,240,MW,0.298,626000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,240,MW,0.298,626000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,240,MW,0.298,626000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,287000,,,240,MW,0.298,626000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,287000,,,240,MW,0.298,626000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,407000,0.441,T of CO2 per MWh,240,MW,0.439,923000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,240,MW,0.439,923000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,240,MW,0.439,923000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,407000,,,240,MW,0.439,923000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,407000,,,240,MW,0.439,923000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,343000,0.451,T of CO2 per MWh,240,MW,0.361,760000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,240,MW,0.361,760000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,240,MW,0.361,760000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25453056,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,343000,,,240,MW,0.361,760000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Euzébio Rocha power station,"gas, other_fossil",-23.8755,-46.4318,a,,,,,,,,trace_-46.4318_-23.8755
25452654,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,1238000,0.468,T of CO2 per MWh,480,MW,0.63,2648000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,480,MW,0.63,2648000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,480,MW,0.63,2648000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,575000,,,480,MW,0.298,1252000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,575000,,,480,MW,0.298,1252000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,1238000,,,480,MW,0.63,2648000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1238000,,,480,MW,0.63,2648000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,575000,0.459,T of CO2 per MWh,480,MW,0.298,1252000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,480,MW,0.298,1252000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452654,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,480,MW,0.298,1252000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Araucária power station,"gas, other_fossil",-25.5887,-49.3547,a,,,,,,,,trace_-49.3547_-25.5887
25452666,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,490000,,,327,MW,0.394,1132000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Fortaleza power station,"gas, other_fossil",-3.6811,-38.8661,a,,,,,,,,trace_-38.8661_-3.6811
25453182,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,944000,0.441,T of CO2 per MWh,560,MW,0.436,2139000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,560,MW,0.436,2139000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,944000,,,560,MW,0.436,2139000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,944000,,,560,MW,0.436,2139000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,797000,0.452,T of CO2 per MWh,560,MW,0.358,1763000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,560,MW,0.358,1763000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,560,MW,0.358,1763000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,797000,,,560,MW,0.358,1763000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,797000,,,560,MW,0.358,1763000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,1442000,0.47,T of CO2 per MWh,560,MW,0.626,3071000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,560,MW,0.626,3071000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,560,MW,0.626,3071000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,669000,,,560,MW,0.296,1451000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
25453182,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,669000,,,560,MW,0.296,1451000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Nova Piratininga power station,"gas, other_fossil",-23.6995,-46.6788,a,,,,,,,,trace_-46.6788_-23.6995
