source_id,source_name,iso3_country,original_inventory_sector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
25494330,Marlim,BRA,oil-and-gas-production-and-transport,-22.507,-40.0264,trace_-40.0264_-22.507,owner,Petrobras,100001010739.0,100.00000000000004,Petrobras,100001010739,100.00000000000004,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.849168,,,{7061}
25494346,Mexilhao,BRA,oil-and-gas-production-and-transport,-24.4878,-44.1504,trace_-44.1504_-24.4878,owner,Petrobras,100001010739.0,100.0,Petrobras,100001010739,100.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.849782,,,{7061}
25494468,Roncador,BRA,oil-and-gas-production-and-transport,-21.9435,-39.7153,trace_-39.7153_-21.9435,owner,Equinor,100001010700.0,25.0,Equinor,100001010700,25.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.862019,,,{7061}
25494468,Roncador,BRA,oil-and-gas-production-and-transport,-21.9435,-39.7153,trace_-39.7153_-21.9435,owner,Petrobras,100001010739.0,75.0,Petrobras,100001010739,75.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.862038,,,{7061}
25494499,Sapinhoa,BRA,oil-and-gas-production-and-transport,-25.7044,-43.1755,trace_-43.1755_-25.7044,owner,Sinopec Group,100000000271.0,10.0,Sinopec Group,100000000271,10.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.864621,,,{7061}
25494499,Sapinhoa,BRA,oil-and-gas-production-and-transport,-25.7044,-43.1755,trace_-43.1755_-25.7044,owner,Shell,100000000746.0,30.0,Shell,100000000746,30.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.864601,,,{7061}
25494499,Sapinhoa,BRA,oil-and-gas-production-and-transport,-25.7044,-43.1755,trace_-43.1755_-25.7044,owner,Repsol,100000000980.0,15.0,Repsol,100000000980,15.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.86458,,,{7061}
25494499,Sapinhoa,BRA,oil-and-gas-production-and-transport,-25.7044,-43.1755,trace_-43.1755_-25.7044,owner,Petrobras,100001010739.0,45.0,Petrobras,100001010739,45.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.86456,,,{7061}
25494563,Tartaruga Verde+Mestica (Cid. Campos dos Goytacazes),BRA,oil-and-gas-production-and-transport,-22.9822,-40.7236,trace_-40.7236_-22.9822,owner,Petroliam Nasional,100000000702.0,50.0,Petronas,100000003811,50.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.868126,,,"{2389,7061}"
25494563,Tartaruga Verde+Mestica (Cid. Campos dos Goytacazes),BRA,oil-and-gas-production-and-transport,-22.9822,-40.7236,trace_-40.7236_-22.9822,owner,Petrobras,100001010739.0,50.0,Petrobras,100001010739,50.0,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.868101,,,{7061}
25494586,Tupi,BRA,oil-and-gas-production-and-transport,-25.5014,-42.7513,trace_-42.7513_-25.5014,owner,Sinopec Group,100000000271.0,2.76,Sinopec Group,100000000271,2.76,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.869621,,,{7061}
25494586,Tupi,BRA,oil-and-gas-production-and-transport,-25.5014,-42.7513,trace_-42.7513_-25.5014,owner,Shell,100000000746.0,23.02,Shell,100000000746,23.02,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.869602,,,{7061}
25494586,Tupi,BRA,oil-and-gas-production-and-transport,-25.5014,-42.7513,trace_-42.7513_-25.5014,owner,Petrobras,100001010739.0,67.21999999999998,Petrobras,100001010739,67.21999999999998,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.869563,,,{7061}
25494586,Tupi,BRA,oil-and-gas-production-and-transport,-25.5014,-42.7513,trace_-42.7513_-25.5014,owner,Galp Energia,100000000836.0,,Galp Energia,100001010827,6.45,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.869524,,,{7061}
25494586,Tupi,BRA,oil-and-gas-production-and-transport,-25.5014,-42.7513,trace_-42.7513_-25.5014,owner,,,,Galp Energia,100001010827,6.45,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.869543,,,{7061}
25494586,Tupi,BRA,oil-and-gas-production-and-transport,-25.5014,-42.7513,trace_-42.7513_-25.5014,owner,Pre-sal Petroleo,100001010828.0,0.5499999999999999,Pre-sal Petroleo,100001010828,0.5499999999999999,barrels_of_oil_equivalent,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:35.869582,,,{7061}
